seed,n_dims,n_bytes,monobit_test_exact,frequency_within_block_test_exact,runs_test_exact,longest_run_ones_in_a_block_test_exact,binary_matrix_rank_test_exact,dft_test_exact,non_overlapping_template_matching_test_exact,overlapping_template_matching_test_exact,maurers_universal_test_exact,linear_complexity_test_exact,serial_test_exact,approximate_entropy_test_exact,cumulative_sums_test_exact,random_excursion_test_exact,random_excursion_variant_test_exact,monobit_test_diag,frequency_within_block_test_diag,runs_test_diag,longest_run_ones_in_a_block_test_diag,binary_matrix_rank_test_diag,dft_test_diag,non_overlapping_template_matching_test_diag,overlapping_template_matching_test_diag,maurers_universal_test_diag,linear_complexity_test_diag,serial_test_diag,approximate_entropy_test_diag,cumulative_sums_test_diag,random_excursion_test_diag,random_excursion_variant_test_diag,monobit_test_tridiag,frequency_within_block_test_tridiag,runs_test_tridiag,longest_run_ones_in_a_block_test_tridiag,binary_matrix_rank_test_tridiag,dft_test_tridiag,non_overlapping_template_matching_test_tridiag,overlapping_template_matching_test_tridiag,maurers_universal_test_tridiag,linear_complexity_test_tridiag,serial_test_tridiag,approximate_entropy_test_tridiag,cumulative_sums_test_tridiag,random_excursion_test_tridiag,random_excursion_variant_test_tridiag,monobit_test_dense,frequency_within_block_test_dense,runs_test_dense,longest_run_ones_in_a_block_test_dense,binary_matrix_rank_test_dense,dft_test_dense,non_overlapping_template_matching_test_dense,overlapping_template_matching_test_dense,maurers_universal_test_dense,linear_complexity_test_dense,serial_test_dense,approximate_entropy_test_dense,cumulative_sums_test_dense,random_excursion_test_dense,random_excursion_variant_test_dense
74,10,150000,0.051406999094463446,0.06957074742709163,0.6170274236641564,0.3669097046972301,0.4578458911685007,0.8015726314717444,1.0000001898799196,0.6035072823767004,0.7010943589818812,0.7311609802275203,0.3412509861033027,0.34204417608188736,0.029070548659350992,0.013203597057136127,0.17886263777095823,0.12422606781590084,0.3280955233896888,0.38800220947990305,0.5875642846759667,0.9223686777606609,0.502751813912562,0.9999999992945036,0.5925068895481838,0.549183178961991,0.7843881003850457,0.15625186794350907,0.1570440869683928,0.10457390555385881,0.16822842428685675,0.2614930382703583,0.49818376854131996,0.7943688633944344,0.9661711334993723,0.5067038882492152,0.33756603135336755,0.0730217500587782,0.9999986194390785,0.33901086876027425,0.8500336917017262,0.19284628506873083,0.4862811108226911,0.5659370354720051,0.587586951044913,0.14860419995550034,0.2119626512862175,0.0,0.0,0.0,0.1858056278226923,3.2584311739979043e-155,0.0,0.8118104003626194,7.418963993979065e-11,0.0,0.0,0.0,0.0,0.0,0.09939995737616299,0.04163141059666031
42,10,150000,0.18561504257338968,0.6750502886114743,0.8826118978498658,0.9104828607189797,0.6586516493282881,0.32702780321829783,1.0000004310846067,0.2031516460437345,0.8053566109859922,0.44874630194389664,0.16603177866761365,0.16603130159714205,0.1991888866010434,0.055949983359544174,0.04872492509801485,0.616896754146167,0.6563503595357856,0.9648675272633231,0.6332545086082099,0.14187643762835886,0.9866327427053725,0.9999999966366498,0.9436547200804372,0.6318308842236458,0.3940543026271109,0.10293731151889708,0.10313199187126741,0.7437177601671694,0.0014412309932264587,0.014327561851263234,0.06412608339880754,0.5211617357483106,0.8690699027198079,0.5860417608682031,0.06013664199438205,0.15932388705886835,1.0000029959934693,0.5306123971711751,0.6807609242924754,0.9467051093493601,0.5671744443982875,0.5665635215190988,0.0943821216153129,0.11328668163776784,0.06300436743579207,0.928715267770409,0.9940648657078731,0.25155805772796935,0.919481923872325,0.8500564022312391,0.6211313184435968,1.0000016171345483,0.6849985738551485,0.143443640461971,0.22369125080128052,0.8017866412376892,0.8768115424866716,0.9134807561143641,0.04775995341463135,0.05439528189465703
44,10,150000,0.29464974438753644,0.12365922666048518,0.7946646553377983,0.057101444018793496,0.37112819738415725,0.7502354112378082,1.0000334970225648,0.913159054688871,0.42845765444839,0.6209752786530988,0.5157856551415472,0.5173981918433369,0.23574813609896705,0.058313279555933725,0.3017949147503487,0.2997258953308666,0.3734348666493718,0.6383120745842388,0.031828385927539254,0.26137056490464644,0.7186868359499935,0.9999998921451101,0.09334856344555381,0.24636136045760515,0.35052332275969456,0.43207845341752754,0.5523748344909325,0.23489164113012317,0.028015932342226484,0.06791702977175362,0.40510517618523345,0.13873962577772514,0.47796384179742546,0.8954454454340162,0.09518411331977532,0.07437206393938245,0.9999999956042616,0.7584725633634197,0.05990145198564245,0.4706572738309543,0.051503587850874256,0.17854763634984114,0.28873190306228036,0.00045228477897715677,0.04702298147480266,0.691967830858961,0.10366490244665043,0.9213499803948192,0.49094467890100313,0.7131089059026957,0.6093498186925731,1.0000006355121778,0.12878187783149267,0.5053682239295637,0.01678543915032057,0.4062666585065154,0.5730817098441577,0.8199214142423381,0.08088560210764754,0.011421886741024958
75,10,150000,0.7688003597361686,0.2764487047662078,0.2838146248436825,0.33154113083158854,0.1572657676963876,0.3107610278257429,1.0000000004112797,0.7821575441822138,0.6642545442821267,0.2390797288088188,0.15056767190117962,0.3803454406584817,0.8319666683980982,0.0952328461468623,0.13639920572009168,0.22331145627261728,0.6561162254141326,0.24133530221403787,0.5345277357780371,0.8090725768581007,0.9066388910090457,0.9999999350531682,0.19320828756907127,0.17932331185689143,0.87359432675097,0.049829366240046545,0.09251149234460797,0.18532756078664203,0.1935953163534221,0.056668894340100584,0.4186281002813135,0.40372165206645205,0.1192437211906282,0.1027329167101293,0.9172825747989958,0.14962496065602915,1.0000000231015538,0.753050195597963,0.8370881352473273,0.46262033690397647,0.2739101270580041,0.2742445893706174,0.4271093829182133,0.13264719008520728,0.17670239603177684,0.0,0.0,0.0,0.8069246952083056,3.90397340382538e-85,0.0,0.0900923942202007,0.00018939810258895032,0.0,0.0,0.0,0.0,0.0,0.13240333178379057,0.13720758628820806
43,10,150000,0.6665592050648156,0.21261607113073527,0.9143532094074953,0.48941485627299824,0.5483880479029675,0.7061970013354244,1.0000122574475532,0.9097796665870796,0.5145062765897899,0.9659773620994867,0.21751420115002482,0.641700921676898,0.5690770438732651,0.01771518850769819,0.024221596796614692,0.563983752809759,0.1374247051782946,0.4576189489429332,0.43780622843597866,0.6867537418002014,0.8603578599560524,0.9999970666401558,0.6033634599146388,0.14845271164971996,0.05207949013912165,0.6582511930028874,0.8827137033583689,0.516199169539129,0.04991299477445835,0.09608804567712037,0.10148628443370133,0.5876071001462138,0.7865194733503145,0.6635261066405692,0.002838790098440896,0.5689210003790838,0.9999998377653561,0.8781555977720572,0.6543082567637366,0.7741590142041844,0.4986805256117886,0.4985534493855515,0.13827311640884687,0.08676176683938049,0.05587351348839953,0.0,0.0,0.0,0.4112081137697524,6.564438989108625e-11,0.0,0.9999998079757378,0.21804025776382346,0.0,0.003774388280015508,0.0,0.0,0.0,0.3171993962291213,0.22691907173747927
50,10,150000,0.9461419092725751,0.05934234676894746,0.6785463575181021,0.4073610158405555,0.48535040470295093,0.161821363608186,1.0000359924797906,0.44233373607326093,0.857516286678314,0.6379822742751213,0.880110806599633,0.9932051921786128,0.891745364511126,0.1590549760425912,0.027957695455138223,0.44536792303643224,0.1084334343220937,0.42042495120844803,0.847544609536364,0.650237707717269,0.3311793807750636,0.9999997425502049,0.24652336590905277,0.5446152359004439,0.2195398281179438,0.17292210867814786,0.40741146737913764,0.4086784782956978,0.024276313542043935,0.031734177269343335,0.3680719655539081,0.25543710935116715,0.6954656773510974,0.32487558442466513,0.06821765822386723,0.5803406809252465,0.9999921704640239,0.4282226972336163,0.7090008163924649,0.5179033881260737,0.8750041267267917,0.875055955273872,0.24889126434252162,0.02564172675440815,0.05368660432707495,0.0,0.0,0.0,0.24128213879175867,0.003852402481859239,6.972543969075716e-95,0.9975322724066187,0.024379565815941518,0.0,0.09968040690011447,0.0,0.0,0.0,0.053801441944302975,0.22323137708508112
45,10,150000,0.16250605400730178,0.42952824830809505,0.48784648354781257,0.5092886974751663,0.6457174990587182,0.9199275854585086,0.9999999637327063,0.667059406623125,0.7352316713103726,0.5675751896190993,0.3721202241478374,0.5533088918093464,0.15774109937322556,0.05481451409109037,0.23949922949042513,0.10301962917572938,0.6910983697786911,0.7558176330950468,0.5201605863483549,0.37731629554359075,0.15685568138926664,0.999986485091677,0.9751483160313971,0.7584856819862095,0.2677956565337686,0.8769437306833313,0.8767836144191271,0.07447119424593684,0.12782931360482508,0.06282934665167761,0.6207582165812677,0.16953164409591168,0.7216584356596722,0.3346544673646891,0.3526034498570429,0.18013726777423833,0.9999999990103529,0.33970985642493234,0.766310403597319,0.8467110117440642,0.7948561951754197,0.9695706215494275,0.6982877981150113,0.010366618708319654,0.03423524785935683,0.29802740365554337,0.24772172053971697,0.08266202049671745,0.17026200639838104,0.35220325992616386,0.006156930878067131,1.0000000007255834,0.5641468503852943,0.347074582270829,0.8696665130578932,0.21712554026779388,0.21815794047754153,0.3371935033068656,0.022381876386572044,0.2526191629349336
59,10,150000,0.6785494089072132,0.8188641048584466,0.7354241612423447,0.7282344372529449,0.19757308024725617,0.4359395004153117,1.0000218968553385,0.15410765185618175,0.7666464289253344,0.5099744695264212,0.37153628060304916,0.3722111899236928,0.739440595723452,0.030167945043868036,0.09426430684121023,0.8795524618755648,0.28391170766205875,0.3057114635228987,0.5752401913836532,0.15679305400509255,0.4164608625004028,1.000181977415181,0.3505697457571964,0.5238033089420927,0.8929172779560229,0.5747777551266332,0.574916966989442,0.7969474510598564,0.0742591050312717,0.13989442087223192,0.9055342533021162,0.8480157049678739,0.785604577616774,0.27204978967350335,0.48372508191828945,0.840659574807994,1.0000001055846732,0.08463415772494146,0.8170652948591277,0.2215192779603983,0.8007390906069404,0.9617703680418467,0.9214598885581335,0.1629290357102149,0.0678268799422369,0.0,0.0,0.0,0.42208018916068263,4.090305060529971e-22,0.0,0.9952504209343176,0.5244575806157302,0.0,3.583469366650745e-119,0.0,0.0,0.0,0.008925434942949948,0.025549940862854992
46,10,150000,0.4102751181000428,0.6761474129583501,0.42850442970088964,0.6062504865387798,0.6469767743148943,0.9465684678578667,0.9999915291807332,0.3624660048943464,0.9651959293479329,0.8573615900625357,0.33187083641199056,0.61155099144162,0.15434970504983614,0.01139012710754993,0.03692275357415753,0.429208837826363,0.6709344136551396,0.6643201914259326,0.22963036170472564,0.8904126788844674,0.9000040960811826,0.9999992023314115,0.02467185555967098,0.8211166269824756,0.1144613251861645,0.1715150043521768,0.32678134157723343,0.33775776134245294,0.03185811893404448,0.03653621402308138,0.4541259686860525,0.3459284769241611,0.8561634694004806,0.6274909883750456,0.4257525157323736,0.5860905132997063,1.0000043790456734,0.5577879077031844,0.3886179919090239,0.6880152101662033,0.9025184529590828,0.9023264206958547,0.175957547716598,0.2737166867263878,0.15523026152973907,0.9970865439927692,0.5946203131832337,0.30314221744138303,0.17429254233663122,0.7562657466501518,0.5134906421922161,1.0000017461235504,0.8820098354656692,0.5630179386911901,0.8375257554667477,0.10512716515935873,0.24301153316427596,0.963336172612741,0.013424518985084271,0.15715544688520677
57,10,150000,0.8983057226047597,0.1130134717823717,0.6586233541946065,0.07572993098159447,0.8003146210596374,0.4164608625004028,1.000000188381162,0.7407523565892021,0.6594883553702129,0.6381208538272256,0.454034982553769,0.6686309027701819,0.6700954105933568,0.045620792727594416,0.578083359949711,0.48211145521817633,0.9239849631713825,0.9857933058069657,0.9715439502093968,0.6964370940057603,0.2911912932809744,1.000004951112157,0.3440557882175359,0.6222645487727188,0.8767875193285752,0.5376828529668333,0.6201421939411818,0.3035629566723461,0.14569362563644186,0.17223866918003128,0.29464974438753644,0.7846841201730225,0.5257313615242211,0.4068719579123799,0.7248448267660547,0.11920088468144319,0.9999957506536138,0.37257812447215444,0.5915698249585519,0.0019256683416421327,0.7663760606159453,0.8833841011276203,0.3056531052717011,0.31391899985891336,0.3147523251341201,0.0,0.0,0.0,0.33798092442506195,2.6617507470632366e-08,0.0,0.9985320370968395,0.025164202072348405,0.0,5.551583011053785e-11,0.0,0.0,0.0,0.11776953921786167,0.008496595079073598
49,10,150000,0.8954166371014965,0.2031601898880162,0.9912723726380747,0.7737482613195821,0.1959103838696905,0.4069172818564043,1.0000000098172355,0.9985282493633315,0.9103765352226081,0.6295530676048939,0.2469124284673324,0.24667140225323483,0.30933702413544917,0.15086502986109362,0.06437140394767682,0.8422581586583261,0.740450974408151,0.6117392173041558,0.5117841195630001,0.23034032360407583,0.7312522739506053,0.9999990457756515,0.37945257327903276,0.2771633665644808,0.5358642506276667,0.3708516456771387,0.37135595492562873,0.5391706066460329,0.011410707550140543,0.12507940503577075,0.48667457525580804,0.8706841518903012,0.35675901852970915,0.7734212754160646,0.5035451049600717,0.22770212448824656,0.9999999992523844,0.963318938788614,0.7943140926499311,0.777788361651521,0.6849544441933979,0.684730571120557,0.3692752183610901,0.15151291399189543,0.2853890016136188,0.289631533863299,0.41331301732141035,0.16831623117624017,0.19963022822096133,0.17470001154490555,0.45593327979616427,0.9999999903272832,0.07125556761695517,0.3064325735754191,0.9438218068941951,0.028088102196780994,0.06212755549310247,0.33775776134245294,0.013661032567009596,0.15547990471195672
47,10,150000,0.8166395950388923,0.4404055360125487,0.11896454061163475,0.44432303559458397,0.8904615058795557,0.6692110940235235,1.0000027013388657,0.6113873107190623,0.5686759770850023,0.015338105792793658,0.0808456988735449,0.1763261902605535,0.5603306828164978,0.3088868104731092,0.18254428261180033,0.34708572109879643,0.3183126341193718,0.1271308786503178,0.8094425302359198,0.8663872701058123,0.13814274913823565,1.0000008548582917,0.7822312868993151,0.042356507638561025,0.7412529516490414,0.3720307656968019,0.4025509221847347,0.3315893671624126,0.0602956351517757,0.002117998417890524,0.5826292279691359,0.5389528074180863,0.1987758949007319,0.9361994658513753,0.35198337021812504,0.4021948223394851,1.0000331052592601,0.009840683756752358,0.4328352540325443,0.49679531422719675,0.8085440347170926,0.8085179076609098,0.6777641009748223,0.3528792889493289,0.15066219865532038,0.7982567374169431,0.282280498802691,0.14464544279941538,0.3313443598672356,0.1165045233079502,0.4816354630732739,1.0000151952875311,0.9051493579018048,0.41922912572588344,0.18101742135190904,0.1497212064552226,0.20718351276828897,0.6820319513583777,0.01206113034370871,0.03206088942487379
48,10,150000,0.8208965569401909,0.37860438651439254,0.40817591551602683,0.725415506973509,0.4579733402419554,0.9866327427053725,1.0000000328110497,0.9221138347124229,0.9540484989799841,0.43605487138170623,0.8290619136036353,0.923800580065287,0.526081780944778,0.048521098574171743,0.11249930646021822,0.9229135606364586,0.26429476207826424,0.33230701006741326,0.06924905884387608,0.2426979220958895,0.4458725526799854,0.9996823573504091,0.3571595547624166,0.0635226877633861,0.30898902561320857,0.9193489651453387,0.9761863105376828,0.4067373011145501,0.12704059896240855,0.04316634092786931,0.8709191950590596,0.820028202910728,0.5086490801491537,0.7617324386343814,0.02455062216746117,0.7124322774309075,1.0000015474197175,0.4536623747997367,0.7512102019253629,0.5996272774116987,0.5256343719227276,0.7005935980374036,0.7977773721906054,0.19469053751515755,0.038689588691204424,0.0,0.0,0.0,0.7315569644409525,0.36345469970573363,4.825729787778321e-211,0.9998349339770853,0.8805080544655493,0.0,0.39477362726889553,0.0,0.0,0.0,0.17076882341236327,0.09902092189958811
56,10,150000,0.9475954093504285,0.8558890229324501,0.36709914054482773,0.7210210331745498,0.7368846994201206,0.840659574807994,0.9999998924390557,0.6300806042191156,0.07314021473927679,0.941233502877181,0.3432262627676655,0.6107884808058773,0.7877790314137083,0.12034031706671469,0.060745274329094046,0.7715921276478699,0.7188844686021585,0.2813620279203508,0.3263605529346696,0.18536721887268395,0.22448956218811145,0.9998589480839044,0.34470623577723036,0.9433642105502482,0.7437490356221611,0.19237949544485758,0.1921258753069527,0.42444176498198805,0.003203664324123861,0.1047281220447579,0.7355423645041379,0.5277818202500538,0.42290207784533895,0.06476805629416145,0.5026825436002885,0.7629762101111892,0.9999996553974767,0.004831228140362926,0.3984870461712303,0.778125142338831,0.5639834799823668,0.8406200881001218,0.3509295875466636,0.4587190089457007,0.17593881224741492,0.1850091516250596,0.9086758419416207,0.17558311730185405,0.30419913500324247,0.6776199989857568,0.04527164618097468,1.0000042099065982,0.9697317424751706,0.7349212955723439,0.7668571126005742,0.14203665404406154,0.14264374675357958,0.3020024598782658,0.01653085517424871,0.09192996927882402
69,10,150000,0.2854939045250683,0.49167031025353886,0.11870639191128385,0.9569435650900417,0.947077394483731,0.2089123817406986,0.9999998471063121,0.1733347086725803,0.21955964856524235,0.12485727888761916,0.38910542704172363,0.3892841115287475,0.13250940905022812,0.07965591751730419,0.018375113509514544,0.2470598348282408,0.4062551106746986,0.7944945064031299,0.7757557548138633,0.29233841680803424,0.6449856562173608,1.0000000864658782,0.25802369842144807,0.020550124744063706,0.21316116511485705,0.18067136652266338,0.17990687994685253,0.07803520956104126,0.05328571952048426,0.04960008498294577,0.10225066957480222,0.6742355219154449,0.6306708203981197,0.6679400851202895,0.6037617370086871,0.14265137107189596,0.9999998056068957,0.7576052551990038,0.3364280596731324,0.3907946764746114,0.06622510585986136,0.08234771415095853,0.07564348509934526,0.26692920138330106,0.07562211699971233,0.0,0.0,0.0,0.972517093181527,4.1079694017525044e-26,0.0,0.6122531692394567,0.05902141993882106,0.0,2.9543049278747154e-84,0.0,0.0,0.0,0.038033693097249265,0.019183486972241967
51,10,150000,0.5578330875569005,0.4652671417550799,0.5588495922773732,0.7667891044297792,0.5540064586991594,0.7565975403843812,1.0000000016832995,0.8298193907416922,0.8699805681077308,0.10463592830301961,0.3208659529431221,0.7057126784009883,0.31465775202945134,0.03858567036132966,0.16957067597169762,0.6758777441817896,0.5410286851871826,0.9068544518219208,0.35013502813669367,0.3346914162403257,0.12322374919922663,0.9999767889566465,0.38878406154181766,0.46977144566775064,0.23207702063205987,0.4707288369673662,0.840770720612468,0.3620925987255781,0.3516833782628648,0.08158080107171062,0.1538959416733079,0.2931147597519425,0.5468239655166309,0.13586991287886052,0.7162519576969908,0.9199275854585086,0.9999998986569764,0.4418744827377199,0.7978393239273458,0.9563705238693412,0.5626059240015292,0.5623749618792896,0.20875052458503074,0.09770945540345136,0.055511098097870915,0.9606841800502322,0.834416031648349,0.48782038183480747,0.06299523856823734,0.567501457376047,0.4164608625004028,1.0000612031236555,0.5402748163908782,0.9437855680973514,0.4184033176827459,0.6748220339139567,0.9140925175341003,0.8327621870343718,0.0025567542488521933,0.07140539415569691
58,10,150000,0.7841912294016191,0.31712423830637776,0.510965166406051,0.4565226500424079,0.5878803489197706,0.3745567352175897,1.0000008173811554,0.3093505964515928,0.4589173197173413,0.20515702816173698,0.772770192234795,0.9323387119859884,0.6786172717134642,0.023526658433796564,0.401511238059723,0.9127706190965621,0.9199603172696381,0.5964752205700379,0.01942957463088636,0.39938916190919727,0.5134906421922161,1.0000000018204114,0.9626320607127751,0.13897307314462648,0.16846398039892224,0.33056373758538143,0.7339238934375896,0.7385846797392688,0.016954780423492265,0.01719208006692307,0.35178717646449964,0.07028871808158836,0.6136013995305144,0.17962507341192355,0.2160408342335165,0.3656113890409295,0.9999997367469171,0.8949428966335546,0.8157775085190075,0.8953828642238881,0.10957945934216579,0.21054757848983105,0.23660707652812007,0.061625165852251466,0.019580699673974238,0.25918966828322276,3.36866346845351e-10,0.055784430945177044,0.2024303007697248,0.5072189950654409,0.2836005711325501,1.0000015102711786,0.5857815718638129,0.2647942213598604,0.755072466496939,0.15361507107428404,0.15443713637701384,0.03994032482187393,0.06786309256571309,0.12474487581413873
61,10,150000,0.6705466709021958,0.7167815778889802,0.1138190851204296,0.4058022073410031,0.17984839168717892,0.9866327427053725,0.9999996144594429,0.1736152856225966,0.5161533297899445,0.560852774173446,0.018975080115208508,0.01901001393583056,0.39903754482622045,0.07617714950600266,0.028285176269074896,0.2789571792688159,0.2753024760456548,0.37042133411711564,0.13208249473006572,0.15240021049592026,0.8275818026578532,1.0000010002685262,0.5082470695390614,0.1302037909070436,0.7891970183610811,0.0843772269142088,0.08408480739837089,0.13223995949437772,0.11405918231647866,0.41517436954948894,0.6480768681391462,0.49382664246532376,0.7192352687745753,0.1887800380441217,0.1959103838696905,0.04013234361405804,0.9999999816054231,0.5379479216531385,0.3568978374299754,0.8233293350420887,0.27352182688332766,0.3088974501301896,0.5619156540910808,0.008948575120407915,0.26743822522291083,0.37099372702541933,0.2682769475674977,0.1439262551107675,0.22818475114462744,0.7827259614400933,0.9066388910090457,1.0000033867957268,0.8489188503127724,0.7330441849065013,0.8351415645271697,0.8417216657907631,0.8411157513144613,0.5666846768384894,0.41290567107851867,0.3718513694279071
52,10,150000,0.2346136632952902,0.7629940565836031,0.6848518430391111,0.7000906909169524,0.11553938963905325,0.7951033519243295,0.9999999834527541,0.7289839402175707,0.664300898896734,0.8358196837360832,0.78789529038451,0.8516049526786714,0.35559858873821937,0.10495743589319041,0.20841897606068915,0.20318058450617615,0.699671181723289,0.6013150429440557,0.5992133176333567,0.3664578209187189,0.19995037573443109,0.9999992151783744,0.23192979811589132,0.11215442374458595,0.32192765131789286,0.3560801587353057,0.35405655466129254,0.3195050188293891,0.1314344864004094,0.0047391060127205155,0.15336954938903746,0.4857896381875867,0.4270591463394724,0.6141700634672801,0.5621000586468198,0.633010780025339,1.000000010667151,0.32032045312836727,0.6570808996344406,0.2350902847579219,0.11031473384898978,0.11006774554248265,0.1225833213478893,0.018522866232081523,0.04414461151334348,4.293114062564609e-07,2.202684640378219e-61,0.0,0.021752991894592563,0.0028303867565689397,0.04899750618658205,1.0000000017343338,0.7209880283963647,0.030769771375910686,0.23592601573115607,3.460748785231087e-10,3.9485802767883626e-10,3.653713840368056e-07,0.16697428534173084,0.2288388842786261
54,10,150000,0.7068404558270582,0.7957025719446513,0.7854953847943817,0.153075986030617,0.32320169035233026,0.5464091540618485,1.000000547709356,0.28094452884775695,0.787069963653252,0.7054761889160608,0.5907698559476466,0.7655407547920284,0.367469932044286,0.15949254603029075,0.1608710129937121,0.6678873207854708,0.7642393808304285,0.9841110841811201,0.20284905120466384,0.3449268751503545,0.8080555448216542,0.9998860242152725,0.7226470500070975,0.45956064167082755,0.6595561339920405,0.4010081946337105,0.5747834721494612,0.30148364730041766,0.0008569551418357292,1.858390646673579e-05,0.296335353993851,0.7774571272643662,0.4036079576636451,0.479061443727472,0.7941166985106566,0.4816354630732739,1.0000002146589766,0.5559831758485679,0.7036713309044993,0.5235134225840821,0.06721183214423933,0.0671722700101232,0.2999312629352522,0.02002388255660513,0.10826402960875958,0.7479598944798591,0.15512364859980357,0.41962487150728844,0.35539468830020676,0.05103056680216053,0.08592418504940458,1.000000263428741,0.46931191191795696,0.5952279407350386,0.6751579751359579,0.5143127287307389,0.5149791054821006,0.395859971046411,0.012372051421343769,0.06315342734321505
55,10,150000,0.3126700758753226,0.39228563057035426,0.10954392751154296,0.4450339769190333,0.26934042743388176,0.9866327427053725,0.9999989659564461,0.43940193748511414,0.05115413714727868,0.3965342374484471,0.5725852465548916,0.57242202744849,0.5139344060486775,0.12263362454220236,0.31931302422735075,0.7996669792036721,0.3658041574014694,0.05318670248396906,0.8723229041428688,0.6626431405341168,0.5408509437866795,0.9999999941558353,0.07409930760905596,0.8240886598298509,0.1932341354657106,0.21263042328235282,0.2117925483615336,0.43925626776908255,0.09148677061434761,0.09865454412827135,0.004629755759031214,0.05825515643730008,0.9316306552921395,0.8501114789121645,0.7993813987018576,5.592543968543318e-05,0.999999998567023,0.3831580264083087,0.33348955966524385,0.0442052257010715,0.07178718179586761,0.0726691305044352,0.008794636859281502,0.01284253140763658,0.01920825109701395,0.170333768883005,0.6994816248187014,0.4573680841117471,0.1029948831266766,0.3120577751552827,0.32702780321829783,1.0000018767258887,0.3386337500167484,0.3483075194188491,0.5723229775918415,0.12423036758382588,0.14696298020505957,0.17663826322166098,0.2448544805528997,0.10258729428834423
65,10,150000,0.19362557777132094,0.5442555520378001,0.3128051266012134,0.4111423186626848,0.568939095936882,0.41167266407756875,0.9999975180139167,0.8777965486290086,0.6663177548704664,0.2828768038033697,0.07716644118813099,0.16662703737701634,0.15526868490628476,0.14854443068999787,0.16410350682578678,0.46186826551544613,0.43751446509230135,0.7393008370243109,0.6331197478918629,0.5839534126687538,0.6270589614486559,1.0000046635023143,0.8188240145484609,0.5672778000225102,0.7729061627496818,0.19865542660653487,0.4499727714238482,0.31092606586047067,0.03311032155812366,0.04558705179866407,0.5701668967929849,0.6786027134637457,0.9197805602408063,0.9791735650165626,0.8668329027412076,0.7438902250691999,1.000000001977543,0.9079157113007976,0.3647530657419461,0.5057450590269946,0.8670331173947707,0.96545782827539,0.4835925433760151,0.026150587172205926,0.27094914276059223,0.8608665260682823,0.2356232421856941,0.41341181762904566,0.35910469122810684,0.2429246549973783,0.4764327965509424,1.0000000009186312,0.017472803183022575,0.700973616123542,0.14000054534551515,0.8883605800179986,0.8879235198995247,0.4960339727346206,0.1120409327101769,0.0970790903127895
53,10,150000,0.053857190678914035,0.5662367843315921,0.7481548217413234,0.8905739832188305,0.4975635133245272,0.5298199661707856,0.9999999978207876,0.18284866099748,0.4998855392498025,0.13802835962419496,0.3030275450879845,0.36916043992135045,0.05027639648003901,0.04355533047308759,0.13017877527208432,0.18080883441494267,0.6936011932034115,0.7550317836194462,0.481269816671375,0.4292290537456997,0.4610111439303297,1.0000006225700762,0.6228654824052963,0.4409458544053636,0.766284139092977,0.4188999023373656,0.557483129912919,0.1198276846776345,0.35237713415729843,0.08135996062948614,0.354627316660007,0.9000508701781841,0.20945417453944593,0.5126564881649912,0.22209907697279463,0.04804271001557692,0.9999999638420034,0.751313112292488,0.015046939468828768,0.6436658830576584,0.1388216304922942,0.2049191183039227,0.4502488728266911,0.07637465150540654,0.11212961596255899,0.6639061103420474,0.3213418572219835,0.5493922584188682,0.7377108844531787,0.7131089059026957,0.9465684678578667,0.999999940990639,0.5025207684167183,0.5618104615192814,0.8129459578776734,0.9035764133062851,0.9862344781728436,0.6229258668247688,0.053291200319781615,0.03928517953334032
64,10,150000,0.20973855878507164,0.8821462862744542,0.5898977976052668,0.8613702273696257,0.8553873113005098,0.6389864534146454,0.9999999414744744,0.38653330621091614,0.009219387887065696,0.7796035788013452,0.4365166339697737,0.6192770150938195,0.18961860942783648,0.09087067468952983,0.08007021615553067,0.4685627603271364,0.43479295105163124,0.7894398901194216,0.6458439933955886,0.714665204265459,0.926580563537012,0.9999999952200535,0.8548981876156927,0.43662151966832397,0.569655379088663,0.7424306200464736,0.9229574864739568,0.44472963757405815,0.11479772663451457,0.08119595019076575,0.9345207665746459,0.4000385332484827,0.34990494903098324,0.8671196647317845,0.2821329112589788,0.9732692370089963,0.9999998516244969,0.8379717371967681,0.839960807177748,0.22775939725320268,0.0234192598220159,0.06018126813090217,0.36447539610666335,0.13152060190865048,0.011956574897326058,0.689276232787407,0.11229626419453062,0.5715065558578962,0.9819575354100072,0.5570865697644269,0.7886481305182659,1.0000127439916806,0.6723627324682848,0.7547484841078095,0.2579795423786828,0.12151974462814143,0.34701946014510154,0.5611228726563129,0.12515130108387612,0.05582078257837442
